"eid","aikz","insertmark","teid","inst_nr","ktxt","dtxt","ltxt","aufgabe","ausstattung","bemerkung","forschungstaetig","kooperation","kostenst","drucken","veranstalter","zeitstempel","domain","externid","layoutid","inhaltsverzkz","sap_id","sap_id_parent"
9480,A,0,8,"323037    ",MaOptim2        ,"Mathematisch-Naturwissenschaftliche Fakultät, Institut für Mathematik, Angewandte Mathematik m.Schwerpkt. Optimierung komplexer Systeme",Angewandte Mathematik m.Schwerpkt. Optimierung komplexer Systeme,,,,,,                    ,N,N,2022-01-19 10:49:06.244,,"331437                          ",,,"50000433","50000419"
11618,A,,38,,Stab_FIM        ,"Servicezentrum Forschung (SZF), Stabsstelle Forschungsinformation und -monitoring",Stabsstelle Forschungsinformation und -monitoring,,,,,,,,,2022-01-19 11:00:44.919,,,,,"50001083","50000086"
8940,A,0,10,"024200    ",Kasse           ,"Haushaltsabteilung (IV), Referat Kasse",Referat Kasse,,,,,,                    ,N,N,2022-01-19 10:49:05.486,,"024200                          ",,,"50000106","50000104"
9481,A,0,8,"323038    ",AngMath         ,"Mathematisch-Naturwissenschaftliche Fakultät, Institut für Mathematik, Angewandte Mathematik",Angewandte Mathematik,,,,,,                    ,N,N,2022-01-19 10:49:06.247,,"331438                          ",,,"50000434","50000419"
10913,A,,8,,AngwMath        ,"Mathematisch-Naturwissenschaftliche Fakultät, Institut für Mathematik, Angewandte Mathematik",Angewandte Mathematik,,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:06.249,,"331439                          ",,,"50000435","50000419"
9486,A,0,8,"323054    ",MathStat        ,"Mathematisch-Naturwissenschaftliche Fakultät, Institut für Mathematik, Mathematische Statistik",Mathematische Statistik,,,,,,                    ,N,N,2022-01-19 10:49:06.253,,"331454                          ",,,"50000437","50000419"
9487,A,0,8,"323055    ",StochFin        ,"Mathematisch-Naturwissenschaftliche Fakultät, Institut für Mathematik, Stochastische Analysis und Stochastik der Finanzmärkte",Stochastische Analysis und Stochastik der Finanzmärkte,,,,,,                    ,N,N,2022-01-19 10:49:06.255,,"331455                          ",,,"50000438","50000419"
11619,A,,38,,Stab_recht      ,"Servicezentrum Forschung (SZF), Stabsstelle rechtliche Forschungsangelegenheiten",Stabsstelle rechtliche Forschungsangelegenheiten,,,,,,,,,2022-01-19 11:00:44.919,,,,,"50001084","50000086"
10914,A,,8,,AFinMath        ,"Mathematisch-Naturwissenschaftliche Fakultät, Institut für Mathematik, Angewandte Finanzmathematik",Angewandte Finanzmathematik,,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:06.257,,"331456                          ",,,"50000439","50000419"
10916,A,,8,,AStochAn        ,"Mathematisch-Naturwissenschaftliche Fakultät, Institut für Mathematik, Angewandte Stochastische Analysis (J)",Angewandte Stochastische Analysis (J),,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:06.259,,"331458                          ",,,"50000440","50000419"
9489,A,0,8,"323061    ",MathDid         ,"Mathematisch-Naturwissenschaftliche Fakultät, Institut für Mathematik, Mathematik und ihre Didaktik",Mathematik und ihre Didaktik,,,,,,                    ,N,N,2022-01-19 10:49:06.261,,"331461                          ",,,"50000441","50000419"
9490,A,0,8,"323062    ",DidMath         ,"Mathematisch-Naturwissenschaftliche Fakultät, Institut für Mathematik, Didaktik der Mathematik",Didaktik der Mathematik,,,,,,                    ,N,N,2022-01-19 10:49:06.263,,"331462                          ",,,"50000442","50000419"
9493,A,0,8,"323072    ",AwStatiS        ,"Mathematisch-Naturwissenschaftliche Fakultät, Institut für Mathematik, Angewandte Statistik (S)",Angewandte Statistik (S),,,,,,                    ,N,N,2022-01-19 10:49:06.265,,"331472                          ",,,"50000443","50000419"
9495,A,0,8,"323074    ",NumDffgl        ,"Mathematisch-Naturwissenschaftliche Fakultät, Institut für Mathematik, Numerische Behandlung v.Differentialgleichungen",Numerische Behandlung v.Differentialgleichungen,,,,,,                    ,N,N,2022-01-19 10:49:06.267,,"331474                          ",,,"50000444","50000419"
9496,A,0,8,"323075    ",ParDffgl        ,"Mathematisch-Naturwissenschaftliche Fakultät, Institut für Mathematik, Partielle Differentialgleichungen (S)",Partielle Differentialgleichungen (S),,,,,,                    ,N,N,2022-01-19 10:49:06.269,,"331475                          ",,,"50000445","50000419"
11620,A,,41,,VD4             ,"Technische Abteilung (V), Referat V D - Arbeits-, Brand- und Umweltschutz, Sachgebiet VD 4 - Strahlen- und Laserschutz",Sachgebiet VD 4 - Strahlen- und Laserschutz,,,,,,,,,2022-01-19 11:00:44.919,,,,,"50001085","50000142"
9516,A,0,8,"324018    ",PersPsy         ,"Lebenswissenschaftliche Fakultät, Institut für Psychologie, Persönlichkeitspsychologie",Persönlichkeitspsychologie,,,,,,                    ,N,N,2022-01-19 10:49:06.019,,"211315                          ",,,"50000324","50000320"
9497,A,0,8,"323076    ",MatOptim        ,"Mathematisch-Naturwissenschaftliche Fakultät, Institut für Mathematik, Mathematische Optimierung",Mathematische Optimierung,,,,,,                    ,N,N,2022-01-19 10:49:06.271,,"331476                          ",,,"50000446","50000419"
9508,A,0,,"323091    ",EDV             ,"Mathematisch-Naturwissenschaftliche Fakultät, Institut für Mathematik, Geschäftsführendes Direktorat, EDV-Gruppe / Rechnerkabinett",EDV-Gruppe / Rechnerkabinett,,,,,,                    ,N,N,2022-01-19 10:49:06.273,,"331491                          ",,,"50000447","50000420"
9325,A,0,7,"314000    ",PhysikInst      ,"Mathematisch-Naturwissenschaftliche Fakultät, Institut für Physik",Institut für Physik,,,,,,                    ,J,J,2022-01-19 10:49:06.275,,"331500                          ",,,"50000448","50000344"
9326,A,0,2,"314001    ",GDir            ,"Mathematisch-Naturwissenschaftliche Fakultät, Institut für Physik, Geschäftsführendes Direktorat",Geschäftsführendes Direktorat,,,,,,                    ,N,N,2022-01-19 10:49:06.277,,"331501                          ",,,"50000449","50000448"
9333,A,0,8,"314011    ",TPDynam         ,"Mathematisch-Naturwissenschaftliche Fakultät, Institut für Physik, Theoretische Physik (Statistische Physik und Nichtlin.Dynamik)",Theoretische Physik (Statistische Physik und Nichtlin.Dynamik),,,,,,                    ,N,N,2022-01-19 10:49:06.279,,"331511                          ",,,"50000450","50000448"
9335,A,0,8,"314013    ",TPFestkp        ,"Mathematisch-Naturwissenschaftliche Fakultät, Institut für Physik, Theoretische Physik (Festkörpertheorie)",Theoretische Physik (Festkörpertheorie),,,,,,                    ,N,N,2022-01-19 10:49:06.281,,"331513                          ",,,"50000451","50000448"
9336,A,0,8,"314014    ",TPNeuroP        ,"Mathematisch-Naturwissenschaftliche Fakultät, Institut für Physik, Theoretische Physik (Theorie komplexer Systeme und Neurophysik)",Theoretische Physik (Theorie komplexer Systeme und Neurophysik),,,,,,                    ,N,N,2022-01-19 10:49:06.283,,"331514                          ",,,"50000452","50000448"
11446,A,,8,,TPGitter        ,"Mathematisch-Naturwissenschaftliche Fakultät, Institut für Physik, Theoretische Teilchenphysik  - Gitterfeldtheorie (S)",Theoretische Teilchenphysik  - Gitterfeldtheorie (S),,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:06.285,,"331516                          ",,,"50000453","50000448"
11621,A,,38,,DMS             ,"Zentraleinrichtung Computer- und Medienservice, Stabsbereich DMS Dokumentenmanagementsystem",Stabsbereich DMS Dokumentenmanagementsystem,,,,,,,,,2022-01-19 11:00:44.919,,,,,"50001101","50000922"
11622,A,,38,,Stab_Cluster    ,"Servicezentrum Forschung (SZF), Stabstelle Exzellenzcluster",Stabstelle Exzellenzcluster,,,,,,,,,2022-01-19 11:00:44.919,,,,,"50001102","50000086"
9339,A,0,8,"314018    ",TPQuantf        ,"Mathematisch-Naturwissenschaftliche Fakultät, Institut für Physik, Theoretische Physik (Quantenfeldtheorie u. Stringtheorie)",Theoretische Physik (Quantenfeldtheorie u. Stringtheorie),,,,,,                    ,N,N,2022-01-19 10:49:06.289,,"331518                          ",,,"50000455","50000448"
9341,A,0,8,"314021    ",TPPhäno2        ,"Mathematisch-Naturwissenschaftliche Fakultät, Institut für Physik, Th.Physik (Phänomenol.d.Elementarteil.ph. jens.d.Standardmodell)",Th.Physik (Phänomenol.d.Elementarteil.ph. jens.d.Standardmodell),,,,,,                    ,N,N,2022-01-19 10:49:06.291,,"331521                          ",,,"50000456","50000448"
10883,A,,8,,TPMatPhRZM      ,"Mathematisch-Naturwissenschaftliche Fakultät, Institut für Physik, Theoretische Physik (Mathemat. Physik von Raum, Zeit u. Materie)","Theoretische Physik (Mathemat. Physik von Raum, Zeit u. Materie)",,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:06.293,,"331522                          ",,,"50000457","50000448"
10884,A,,8,,TPMatPh         ,"Mathematisch-Naturwissenschaftliche Fakultät, Institut für Physik, Theoretische Physik, Mathematische Physik (S)","Theoretische Physik, Mathematische Physik (S)",,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:06.295,,"331523                          ",,,"50000458","50000448"
10885,A,,8,,TPThOpti        ,"Mathematisch-Naturwissenschaftliche Fakultät, Institut für Physik, Theoretische Physik, Theoretische Optik","Theoretische Physik, Theoretische Optik",,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:06.297,,"331524                          ",,,"50000459","50000448"
10886,A,,8,,TPThOptS        ,"Mathematisch-Naturwissenschaftliche Fakultät, Institut für Physik, Theoretische Physik, Theoretische Optik (S)","Theoretische Physik, Theoretische Optik (S)",,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:06.299,,"331525                          ",,,"50000460","50000448"
11408,A,,8,,TPThjSt         ,"Mathematisch-Naturwissenschaftliche Fakultät, Institut für Physik, Theoret. Teilchenphysik - Theorien jenseits d.Standardmodell (S)",Theoret. Teilchenphysik - Theorien jenseits d.Standardmodell (S),,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:06.301,,"331526                          ",,,"50000461","50000448"
9343,A,0,8,"314031    ",EPElemt1        ,"Mathematisch-Naturwissenschaftliche Fakultät, Institut für Physik, Experimentelle Physik (Experimentelle Elementarteilchenphysik I)",Experimentelle Physik (Experimentelle Elementarteilchenphysik I),,,,,,                    ,N,N,2022-01-19 10:49:06.303,,"331531                          ",,,"50000462","50000448"
9344,A,0,8,"314032    ",EPElemt2        ,"Mathematisch-Naturwissenschaftliche Fakultät, Institut für Physik, Experimentelle Physik(Experimentelle Elementarteilchenphysik II)",Experimentelle Physik(Experimentelle Elementarteilchenphysik II),,,,,,                    ,N,N,2022-01-19 10:49:06.305,,"331532                          ",,,"50000463","50000448"
8914,A,0,10,"023100    ",Beamt           ,"Abteilung für Personal und Personalentwicklung (III), Referat Personalstelle Beamte",Referat Personalstelle Beamte,,,,,,                    ,N,N,2022-01-19 10:49:05.455,,"023100                          ",,,"50000095","50000094"
9346,A,0,8,"314034    ",EPElekMi        ,"Mathematisch-Naturwissenschaftliche Fakultät, Institut für Physik, Experimentelle Physik (Strukturforschung/Elektronenmikroskopie)",Experimentelle Physik (Strukturforschung/Elektronenmikroskopie),,,,,,                    ,N,N,2022-01-19 10:49:06.307,,"331534                          ",,,"50000464","50000448"
9347,A,0,8,"314035    ",EPFestkp        ,"Mathematisch-Naturwissenschaftliche Fakultät, Institut für Physik, Experimentelle Physik (Elementaranregungen u.Transp.i.Festkörp.)",Experimentelle Physik (Elementaranregungen u.Transp.i.Festkörp.),,,,,,                    ,N,N,2022-01-19 10:49:06.309,,"331535                          ",,,"50000465","50000448"
9349,A,0,8,"314037    ",EPMakrom        ,"Mathematisch-Naturwissenschaftliche Fakultät, Institut für Physik, Experimentelle Physik (Physik von Makromolekülen)",Experimentelle Physik (Physik von Makromolekülen),,,,,,                    ,N,N,2022-01-19 10:49:06.311,,"331537                          ",,,"50000466","50000448"
9350,A,0,8,"314038    ",EPHybrid        ,"Mathematisch-Naturwissenschaftliche Fakultät, Institut für Physik, Experimentelle Physik, Hybride Bauelemente","Experimentelle Physik, Hybride Bauelemente",,,,,,                    ,N,N,2022-01-19 10:49:06.313,,"331538                          ",,,"50000467","50000448"
11122,A,,8,,EPAstroS        ,"Mathematisch-Naturwissenschaftliche Fakultät, Institut für Physik, Experim. Physik, Experimentelle Astroteilchenphysik - DESY(S)","Experim. Physik, Experimentelle Astroteilchenphysik - DESY(S)",,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:06.315,,"331541                          ",,,"50000468","50000448"
9354,A,0,8,"314043    ",NeueMat         ,"Mathematisch-Naturwissenschaftliche Fakultät, Institut für Physik, Neue Materialien",Neue Materialien,,,,,,                    ,N,N,2022-01-19 10:49:06.317,,"331543                          ",,,"50000469","50000448"
9355,A,0,8,"314044    ",EPPhoton        ,"Mathematisch-Naturwissenschaftliche Fakultät, Institut für Physik, Grundlagen der Optik und Photonik",Grundlagen der Optik und Photonik,,,,,,                    ,N,N,2022-01-19 10:49:06.319,,"331544                          ",,,"50000470","50000448"
9364,A,0,8,"314054    ",BePhysS         ,"Mathematisch-Naturwissenschaftliche Fakultät, Institut für Physik, Beschleunigerphysik, Erzeugung hochbrill. Elektronenstrahlen (S)","Beschleunigerphysik, Erzeugung hochbrill. Elektronenstrahlen (S)",,,,,,                    ,N,N,2022-01-19 10:49:06.333,,"331554                          ",,,"50000477","50000448"
9357,A,0,8,"314046    ",DidPhys         ,"Mathematisch-Naturwissenschaftliche Fakultät, Institut für Physik, Didaktik der Physik",Didaktik der Physik,,,,,,                    ,N,N,2022-01-19 10:49:06.321,,"331546                          ",,,"50000471","50000448"
9358,A,0,8,"314047    ",EPNanopt        ,"Mathematisch-Naturwissenschaftliche Fakultät, Institut für Physik, Experimentelle Physik (Nanooptik)",Experimentelle Physik (Nanooptik),,,,,,                    ,N,N,2022-01-19 10:49:06.323,,"331547                          ",,,"50000472","50000448"
9359,A,0,8,"314048    ",OptMetro        ,"Mathematisch-Naturwissenschaftliche Fakultät, Institut für Physik, Experimentelle Physik / Optische Metrologie",Experimentelle Physik / Optische Metrologie,,,,,,                    ,N,N,2022-01-19 10:49:06.325,,"331548                          ",,,"50000473","50000448"
10887,A,,8,,EPmolekS        ,"Mathematisch-Naturwissenschaftliche Fakultät, Institut für Physik, Struktur, Dynamik und elektron. Eigenschaften molekul. Systeme","Struktur, Dynamik und elektron. Eigenschaften molekul. Systeme",,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:06.327,,"331549                          ",,,"50000474","50000448"
9361,A,0,8,"314051    ",EPHZB           ,"Mathematisch-Naturwissenschaftliche Fakultät, Institut für Physik, Experimentelle Physik (Beschleunigerphysik HZB) (S)",Experimentelle Physik (Beschleunigerphysik HZB) (S),,,,,,                    ,N,N,2022-01-19 10:49:06.329,,"331551                          ",,,"50000475","50000448"
